Sample_Type,RNA_File_ID,RNA_File_Name,Case_ID,Sample_ID,RNA_Sample_ID,Slide_Sample_ID,Slide_ID,Slide_File_Name
Primary Tumor,548e9a21-d75a-4798-98c6-ab1f88fb6f1e,4f6e9a85-31c9-468b-b121-1e235f159010.FPKM-UQ.txt.gz,TCGA-E9-A1NE,TCGA-E9-A1NE-01,TCGA-E9-A1NE-01A,TCGA-E9-A1NE-01Z,TCGA-E9-A1NE-01Z-00-DX1,TCGA-E9-A1NE-01Z-00-DX1.f332124a-cdab-4ab5-82d1-4b8b7f3c9821.svs
Primary Tumor,da203704-830e-41f6-a317-9aeacfddd79e,e9cbd268-573f-41fc-9f17-d25e1d1c9759.FPKM-UQ.txt.gz,TCGA-E9-A1NF,TCGA-E9-A1NF-01,TCGA-E9-A1NF-01A,TCGA-E9-A1NF-01Z,TCGA-E9-A1NF-01Z-00-DX1,TCGA-E9-A1NF-01Z-00-DX1.08779060-F710-45CB-A016-56D3C5B745E0.svs
Primary Tumor,6bf5fdfd-489f-45b3-bedc-f1c7dff64652,33fa1673-1d0d-4838-a313-1929c5af60d1.FPKM-UQ.txt.gz,TCGA-E9-A1NG,TCGA-E9-A1NG-01,TCGA-E9-A1NG-01A,TCGA-E9-A1NG-01Z,TCGA-E9-A1NG-01Z-00-DX1,TCGA-E9-A1NG-01Z-00-DX1.30d2a611-21ad-4ba0-a03c-31f36ecb83d5.svs
Primary Tumor,ea804874-57e4-4e25-894a-dc5578104b76,d6bbcaba-61a7-4360-bc15-1426f8eafa82.FPKM-UQ.txt.gz,TCGA-E9-A1NH,TCGA-E9-A1NH-01,TCGA-E9-A1NH-01A,TCGA-E9-A1NH-01Z,TCGA-E9-A1NH-01Z-00-DX1,TCGA-E9-A1NH-01Z-00-DX1.20FF11B7-DAF0-41C2-B7C5-449BA5268EC0.svs
Primary Tumor,14962c80-ce69-4d2b-ac7f-a0ff2a24ecfc,8c573441-151e-40bc-bb2a-18d6ec2b4ee5.FPKM-UQ.txt.gz,TCGA-E9-A1NI,TCGA-E9-A1NI-01,TCGA-E9-A1NI-01A,TCGA-E9-A1NI-01Z,TCGA-E9-A1NI-01Z-00-DX1,TCGA-E9-A1NI-01Z-00-DX1.AF90ACEF-EDED-40E6-955B-80ACC49778F9.svs
Primary Tumor,6984e7c4-4f74-4768-a1d7-340f7afe8b99,b50bf6cf-8540-4fdf-9745-973f1c546f77.FPKM-UQ.txt.gz,TCGA-E9-A1QZ,TCGA-E9-A1QZ-01,TCGA-E9-A1QZ-01A,TCGA-E9-A1QZ-01Z,TCGA-E9-A1QZ-01Z-00-DX1,TCGA-E9-A1QZ-01Z-00-DX1.CDAECCA9-4F09-491F-A975-B775D47E46F0.svs
Primary Tumor,df3d3403-58ec-4c6b-ba26-7592cd0e197e,e6981360-42ea-402a-aead-f6f2b31ef30c.FPKM-UQ.txt.gz,TCGA-E9-A1R0,TCGA-E9-A1R0-01,TCGA-E9-A1R0-01A,TCGA-E9-A1R0-01Z,TCGA-E9-A1R0-01Z-00-DX1,TCGA-E9-A1R0-01Z-00-DX1.187C58EA-132E-4B3C-BAD0-7F59101D5C4D.svs
Primary Tumor,fae7f5d8-9c0d-4690-82bb-d55f81448d1c,55ddda00-b691-4f94-b128-20a0b1b9a7e9.FPKM-UQ.txt.gz,TCGA-E9-A1R2,TCGA-E9-A1R2-01,TCGA-E9-A1R2-01A,TCGA-E9-A1R2-01Z,TCGA-E9-A1R2-01Z-00-DX1,TCGA-E9-A1R2-01Z-00-DX1.5529C856-4F4F-4F17-94A2-5CEF94A940EB.svs
Primary Tumor,ba6ab03e-bae4-4f1e-892d-41c6b41e05c9,811bb9fa-9aea-4ea9-a1c7-3f9fa5d42f6b.FPKM-UQ.txt.gz,TCGA-E9-A1R3,TCGA-E9-A1R3-01,TCGA-E9-A1R3-01A,TCGA-E9-A1R3-01Z,TCGA-E9-A1R3-01Z-00-DX1,TCGA-E9-A1R3-01Z-00-DX1.779642c7-b3b0-4ff2-af97-201d4bcfc197.svs
Primary Tumor,5a0ea2cb-dd0c-4a14-aeed-41048e3072ae,9e5fc005-e1de-4b0f-ac72-085dbc6d1189.FPKM-UQ.txt.gz,TCGA-E9-A1R4,TCGA-E9-A1R4-01,TCGA-E9-A1R4-01A,TCGA-E9-A1R4-01Z,TCGA-E9-A1R4-01Z-00-DX1,TCGA-E9-A1R4-01Z-00-DX1.B04D5A22-8CE5-49FD-8510-14444F46894D.svs
Primary Tumor,bc471a6a-b3e1-44e1-a49b-381da1b0e9b3,34cfd6c0-ebeb-446e-aa8c-a33358c6bdde.FPKM-UQ.txt.gz,TCGA-E9-A1R5,TCGA-E9-A1R5-01,TCGA-E9-A1R5-01A,TCGA-E9-A1R5-01Z,TCGA-E9-A1R5-01Z-00-DX1,TCGA-E9-A1R5-01Z-00-DX1.b870d5eb-6259-4b49-86e4-569a9e32ecd5.svs
Primary Tumor,104be337-c1e1-4a85-9a43-fa2ecfb6c7c1,d578e27f-537c-4aaa-8903-6ffe68346276.FPKM-UQ.txt.gz,TCGA-E9-A1R6,TCGA-E9-A1R6-01,TCGA-E9-A1R6-01A,TCGA-E9-A1R6-01Z,TCGA-E9-A1R6-01Z-00-DX1,TCGA-E9-A1R6-01Z-00-DX1.59770592-498A-47EA-AE32-42AC1D8E99BE.svs
Primary Tumor,f0ff9eac-6639-4f62-946e-ac45bcc96405,3fb92a97-b53b-4f00-88b2-958b0ad2b46d.FPKM-UQ.txt.gz,TCGA-E9-A1R7,TCGA-E9-A1R7-01,TCGA-E9-A1R7-01A,TCGA-E9-A1R7-01Z,TCGA-E9-A1R7-01Z-00-DX1,TCGA-E9-A1R7-01Z-00-DX1.af9ff432-440e-44ac-bc33-298f5db9a706.svs
Primary Tumor,59891191-1c47-407d-924d-e68e5cd5d9c5,04c61105-b954-48fe-bfea-3018dd304295.FPKM-UQ.txt.gz,TCGA-E9-A1RA,TCGA-E9-A1RA-01,TCGA-E9-A1RA-01A,TCGA-E9-A1RA-01Z,TCGA-E9-A1RA-01Z-00-DX1,TCGA-E9-A1RA-01Z-00-DX1.E1C527C3-EDF2-442A-80FE-3E3AFBC5EF5A.svs
Primary Tumor,47e9aa1b-d8a3-4ee0-87c0-654b8179bbc4,130c9498-fa87-4c5b-82b7-60fa417c56d2.FPKM-UQ.txt.gz,TCGA-E9-A1RB,TCGA-E9-A1RB-01,TCGA-E9-A1RB-01A,TCGA-E9-A1RB-01Z,TCGA-E9-A1RB-01Z-00-DX1,TCGA-E9-A1RB-01Z-00-DX1.845074ea-43bc-4752-9dc0-fca72d2ab5de.svs
Primary Tumor,a3f5edb5-dbec-46cd-85d0-f8e12747b0c1,f8c2f22d-5254-46c1-9b7d-429e5ac2854e.FPKM-UQ.txt.gz,TCGA-E9-A1RC,TCGA-E9-A1RC-01,TCGA-E9-A1RC-01A,TCGA-E9-A1RC-01Z,TCGA-E9-A1RC-01Z-00-DX1,TCGA-E9-A1RC-01Z-00-DX1.8e1008da-b17b-4096-a070-f536fe8ce52d.svs
Primary Tumor,1d334324-44aa-46a2-a1f5-c9b79bf706bb,86b85802-2fb0-4628-a79f-04bdb80b7461.FPKM-UQ.txt.gz,TCGA-E9-A1RD,TCGA-E9-A1RD-01,TCGA-E9-A1RD-01A,TCGA-E9-A1RD-01Z,TCGA-E9-A1RD-01Z-00-DX1,TCGA-E9-A1RD-01Z-00-DX1.34083668-cbd2-4610-b857-d50ee9f3e5bd.svs
Primary Tumor,610ef122-d45d-4703-9e22-6e4350c42ad9,f60a3faf-0997-4e4a-9fa2-8d49df335fd7.FPKM-UQ.txt.gz,TCGA-E9-A1RE,TCGA-E9-A1RE-01,TCGA-E9-A1RE-01A,TCGA-E9-A1RE-01Z,TCGA-E9-A1RE-01Z-00-DX1,TCGA-E9-A1RE-01Z-00-DX1.fd100503-ba95-4af8-8e59-689b2cea145c.svs
Primary Tumor,33e4935e-e837-4469-9d73-8a012ccbb43b,94bedc10-62c2-4bd2-bad9-0ec08c9bf5e9.FPKM-UQ.txt.gz,TCGA-E9-A1RF,TCGA-E9-A1RF-01,TCGA-E9-A1RF-01A,TCGA-E9-A1RF-01Z,TCGA-E9-A1RF-01Z-00-DX1,TCGA-E9-A1RF-01Z-00-DX1.ee37dfd4-1431-4e80-bd7e-3e1f878273e0.svs
Primary Tumor,98b60ddf-dd7d-41dd-b711-c38e5f044015,c1f0e689-1d11-4f7d-8386-616efe367e52.FPKM-UQ.txt.gz,TCGA-E9-A1RG,TCGA-E9-A1RG-01,TCGA-E9-A1RG-01A,TCGA-E9-A1RG-01Z,TCGA-E9-A1RG-01Z-00-DX1,TCGA-E9-A1RG-01Z-00-DX1.044C235A-75AE-4C7D-AC7F-56C8E64354AA.svs
Primary Tumor,560da260-80f6-4f2e-b0eb-21dfdbe6cdfc,23aca662-0b7d-4e3f-97f2-3f35c143bdd8.FPKM-UQ.txt.gz,TCGA-E9-A1RH,TCGA-E9-A1RH-01,TCGA-E9-A1RH-01A,TCGA-E9-A1RH-01Z,TCGA-E9-A1RH-01Z-00-DX1,TCGA-E9-A1RH-01Z-00-DX1.CC9CEDCC-7BF2-4C96-A0F1-C98071DA2CD3.svs
Primary Tumor,096fb8cc-a47e-4937-aa46-ed9419e38205,41f9bceb-88d0-44ae-9eab-6ff9a6484e93.FPKM-UQ.txt.gz,TCGA-E9-A1RI,TCGA-E9-A1RI-01,TCGA-E9-A1RI-01A,TCGA-E9-A1RI-01Z,TCGA-E9-A1RI-01Z-00-DX1,TCGA-E9-A1RI-01Z-00-DX1.3259644B-0888-4B18-B16F-397D55167EAD.svs
Primary Tumor,baa7d978-9419-4a3d-bfc1-eb74735fb807,5ab6232c-5cba-47ca-af29-3799b0263a58.FPKM-UQ.txt.gz,TCGA-E9-A226,TCGA-E9-A226-01,TCGA-E9-A226-01A,TCGA-E9-A226-01Z,TCGA-E9-A226-01Z-00-DX1,TCGA-E9-A226-01Z-00-DX1.14f1f4c7-4e6e-4574-af20-60d2ab511b2a.svs
Primary Tumor,9e5bab46-b05f-4c9e-aece-5b91b11ec4f1,c0ad23b6-ecc7-4756-a37e-bf3439b4cc3d.FPKM-UQ.txt.gz,TCGA-E9-A227,TCGA-E9-A227-01,TCGA-E9-A227-01A,TCGA-E9-A227-01Z,TCGA-E9-A227-01Z-00-DX1,TCGA-E9-A227-01Z-00-DX1.823062BF-3444-489B-AF91-AAD4ECAA1DC7.svs
Primary Tumor,1a6dc0f8-9c6c-42fa-95b2-e4a479596200,8682197b-7b3d-4d3f-8f3d-8be702aa02fd.FPKM-UQ.txt.gz,TCGA-E9-A228,TCGA-E9-A228-01,TCGA-E9-A228-01A,TCGA-E9-A228-01Z,TCGA-E9-A228-01Z-00-DX1,TCGA-E9-A228-01Z-00-DX1.adbeed20-3b14-44fe-a98a-3bf7cecea30a.svs
Primary Tumor,a07ab561-069b-47a5-add3-90f9d733a455,39ff37d0-344a-4627-b972-68d81304b355.FPKM-UQ.txt.gz,TCGA-E9-A229,TCGA-E9-A229-01,TCGA-E9-A229-01A,TCGA-E9-A229-01Z,TCGA-E9-A229-01Z-00-DX1,TCGA-E9-A229-01Z-00-DX1.5B448B88-DA0C-44FF-87B3-20649A4A26FE.svs
Primary Tumor,587c822a-665c-4a97-a4d0-9ed9a2dd9bab,883f822b-3d64-424c-b557-526c49ffa7b4.FPKM-UQ.txt.gz,TCGA-E9-A22A,TCGA-E9-A22A-01,TCGA-E9-A22A-01A,TCGA-E9-A22A-01Z,TCGA-E9-A22A-01Z-00-DX1,TCGA-E9-A22A-01Z-00-DX1.d986c9eb-2c54-4663-a54b-04c0756db6db.svs
Primary Tumor,1253455a-e789-41ee-a85d-d73cd6b4ea23,58050606-3a53-439b-836b-de391c4c630f.FPKM-UQ.txt.gz,TCGA-E9-A22B,TCGA-E9-A22B-01,TCGA-E9-A22B-01A,TCGA-E9-A22B-01Z,TCGA-E9-A22B-01Z-00-DX1,TCGA-E9-A22B-01Z-00-DX1.01692f98-bd7c-4b02-990c-53560276baa0.svs
Primary Tumor,32b38a05-43bb-4211-89a6-0de0be0843d9,020fd3f7-63fb-4995-b96d-6c18bf292e14.FPKM-UQ.txt.gz,TCGA-E9-A22D,TCGA-E9-A22D-01,TCGA-E9-A22D-01A,TCGA-E9-A22D-01Z,TCGA-E9-A22D-01Z-00-DX1,TCGA-E9-A22D-01Z-00-DX1.b2867437-0add-4b7d-8002-fb09ed961942.svs
Primary Tumor,467fa5b0-2ec6-463b-9236-f342b5376279,ab2d5a3d-4253-4c80-bfe6-0d8ffe163140.FPKM-UQ.txt.gz,TCGA-E9-A22E,TCGA-E9-A22E-01,TCGA-E9-A22E-01A,TCGA-E9-A22E-01Z,TCGA-E9-A22E-01Z-00-DX1,TCGA-E9-A22E-01Z-00-DX1.3d5b1ba6-466f-4852-b1fc-bc29ef3be9a2.svs
Primary Tumor,abd0bee3-2c48-4eb0-a9af-db476e2ac77b,696b850b-b7a2-454e-811e-4c073ff2299e.FPKM-UQ.txt.gz,TCGA-E9-A22G,TCGA-E9-A22G-01,TCGA-E9-A22G-01A,TCGA-E9-A22G-01Z,TCGA-E9-A22G-01Z-00-DX1,TCGA-E9-A22G-01Z-00-DX1.2b47e321-7910-40ec-ad1c-c4e08ed26334.svs
Primary Tumor,ea11c677-31f5-41ac-bcdc-fc6d9d4845e2,6eff5754-c9e3-402d-a341-63b891dd95d9.FPKM-UQ.txt.gz,TCGA-E9-A22H,TCGA-E9-A22H-01,TCGA-E9-A22H-01A,TCGA-E9-A22H-01Z,TCGA-E9-A22H-01Z-00-DX1,TCGA-E9-A22H-01Z-00-DX1.0ee39fd1-b077-40ea-bd0d-8a3db474fdd5.svs
Primary Tumor,826a8a6c-ee23-40d9-aaf6-aa243e97548e,6419a6e7-9e3d-4c0e-9ae9-e14b9ae02661.FPKM-UQ.txt.gz,TCGA-E9-A243,TCGA-E9-A243-01,TCGA-E9-A243-01A,TCGA-E9-A243-01Z,TCGA-E9-A243-01Z-00-DX1,TCGA-E9-A243-01Z-00-DX1.9A3B34E5-25EF-4243-8680-FABF2F1CCDA9.svs
Primary Tumor,61c144d6-2421-40f0-b1bb-54fc3135f1c3,4ffc163b-f5af-407d-aae6-769e4ab354d0.FPKM-UQ.txt.gz,TCGA-E9-A244,TCGA-E9-A244-01,TCGA-E9-A244-01A,TCGA-E9-A244-01Z,TCGA-E9-A244-01Z-00-DX1,TCGA-E9-A244-01Z-00-DX1.4FDAA892-9DBF-4E5D-89F3-2A84C8AC8F0A.svs
Primary Tumor,04365dd1-d569-4412-be2d-6387a327e40d,338b5431-af4d-41ce-855f-998a293c3680.FPKM-UQ.txt.gz,TCGA-E9-A245,TCGA-E9-A245-01,TCGA-E9-A245-01A,TCGA-E9-A245-01Z,TCGA-E9-A245-01Z-00-DX1,TCGA-E9-A245-01Z-00-DX1.648850D5-EB80-4FBE-8507-32313FAD1060.svs
Primary Tumor,f4ba8712-c2a6-4810-ae0f-25e720eb42ce,aa256c1a-55a8-43b1-a553-26444a950087.FPKM-UQ.txt.gz,TCGA-E9-A247,TCGA-E9-A247-01,TCGA-E9-A247-01A,TCGA-E9-A247-01Z,TCGA-E9-A247-01Z-00-DX1,TCGA-E9-A247-01Z-00-DX1.3B2DF1CB-054A-44C4-9AD5-D8FA6D386A93.svs
Primary Tumor,1e973e47-7870-4010-9627-9032958b9063,ba08bef5-b401-4327-8923-bd5cfe44bb11.FPKM-UQ.txt.gz,TCGA-E9-A248,TCGA-E9-A248-01,TCGA-E9-A248-01A,TCGA-E9-A248-01Z,TCGA-E9-A248-01Z-00-DX1,TCGA-E9-A248-01Z-00-DX1.C991932F-39D4-4F2C-91C3-CE12B5BAEDB1.svs
Primary Tumor,4c0267d2-9b9a-4206-ad07-06ec590e2ca6,c510d4d9-eacd-4b95-aa07-79609c898306.FPKM-UQ.txt.gz,TCGA-E9-A249,TCGA-E9-A249-01,TCGA-E9-A249-01A,TCGA-E9-A249-01Z,TCGA-E9-A249-01Z-00-DX1,TCGA-E9-A249-01Z-00-DX1.CA244384-FD89-44F6-8F94-A060A4C241CA.svs
Primary Tumor,35cb3ac9-0b60-4d1b-9dca-a1eae44e2582,8f994f43-e36e-4659-bb8c-ee3f0f91a2f2.FPKM-UQ.txt.gz,TCGA-E9-A24A,TCGA-E9-A24A-01,TCGA-E9-A24A-01A,TCGA-E9-A24A-01Z,TCGA-E9-A24A-01Z-00-DX1,TCGA-E9-A24A-01Z-00-DX1.F0342837-5750-4172-B60D-5F902E2A02FD.svs
Primary Tumor,5e419520-9a54-49c1-893a-02d7541a5f18,1119c89a-a4db-4962-8578-997bf19b7b23.FPKM-UQ.txt.gz,TCGA-E9-A295,TCGA-E9-A295-01,TCGA-E9-A295-01A,TCGA-E9-A295-01Z,TCGA-E9-A295-01Z-00-DX1,TCGA-E9-A295-01Z-00-DX1.ED6CC024-56E7-45A9-B41F-F84550A899F7.svs
Primary Tumor,3edfa45f-463e-476c-bc0a-75e68c47c651,a32c6a56-997e-46b6-8da9-fcfe24aafc08.FPKM-UQ.txt.gz,TCGA-E9-A2JS,TCGA-E9-A2JS-01,TCGA-E9-A2JS-01A,TCGA-E9-A2JS-01Z,TCGA-E9-A2JS-01Z-00-DX1,TCGA-E9-A2JS-01Z-00-DX1.445BA2F8-3A4A-49D2-8D41-4ACFD32F2074.svs
Primary Tumor,6f330d4b-6229-4fe6-94f5-d79eec44f033,133909c8-05bc-41ea-97aa-44eb699da75f.FPKM-UQ.txt.gz,TCGA-E9-A2JT,TCGA-E9-A2JT-01,TCGA-E9-A2JT-01A,TCGA-E9-A2JT-01Z,TCGA-E9-A2JT-01Z-00-DX1,TCGA-E9-A2JT-01Z-00-DX1.49C2B936-3B1A-4014-8B43-26D483DEF53A.svs
Primary Tumor,2abc04f0-b5b1-496d-941a-9a2d732b4ae2,9a005671-3d16-429c-a08f-c66c40d1d663.FPKM-UQ.txt.gz,TCGA-E9-A3HO,TCGA-E9-A3HO-01,TCGA-E9-A3HO-01A,TCGA-E9-A3HO-01Z,TCGA-E9-A3HO-01Z-00-DX1,TCGA-E9-A3HO-01Z-00-DX1.8C897764-4CD4-40DE-9F8B-7F1BE5FF89C7.svs
Primary Tumor,aca4f1ca-3e25-450d-a1ff-db072c626776,985e098e-2c19-41ff-9f7c-2a375b269698.FPKM-UQ.txt.gz,TCGA-E9-A3Q9,TCGA-E9-A3Q9-01,TCGA-E9-A3Q9-01A,TCGA-E9-A3Q9-01Z,TCGA-E9-A3Q9-01Z-00-DX1,TCGA-E9-A3Q9-01Z-00-DX1.2D0CA5D4-CCE5-4647-BFB3-D5359F53DA83.svs
Primary Tumor,03fd5478-3e07-4cbd-88b5-061d43035bcf,148d950b-4202-4f3f-be15-84735cd08a48.FPKM-UQ.txt.gz,TCGA-E9-A3QA,TCGA-E9-A3QA-01,TCGA-E9-A3QA-01A,TCGA-E9-A3QA-01Z,TCGA-E9-A3QA-01Z-00-DX1,TCGA-E9-A3QA-01Z-00-DX1.9D664AF3-9ABD-4EED-B826-4C4FBFC33F3E.svs
Primary Tumor,d29c31e2-268a-4dcf-b011-23b033cc9b7c,9d92a96c-a177-469d-b306-5f53aa2fa634.FPKM-UQ.txt.gz,TCGA-E9-A3X8,TCGA-E9-A3X8-01,TCGA-E9-A3X8-01A,TCGA-E9-A3X8-01Z,TCGA-E9-A3X8-01Z-00-DX1,TCGA-E9-A3X8-01Z-00-DX1.D1532F80-F5F8-47AF-8A1B-B59E345F5D70.svs
Primary Tumor,e5f6f945-ffea-44d6-a5d1-6bb58aca10fd,d2ba49d2-5207-495c-97b3-d70ebef30c7d.FPKM-UQ.txt.gz,TCGA-E9-A54X,TCGA-E9-A54X-01,TCGA-E9-A54X-01A,TCGA-E9-A54X-01Z,TCGA-E9-A54X-01Z-00-DX1,TCGA-E9-A54X-01Z-00-DX1.9BF3DE15-FA5A-459D-9B2E-8EB92F34228D.svs
Primary Tumor,b0f299ac-9b6a-4908-bd4f-33dc03d07d47,3201fd37-ac44-450b-8a85-058ead558da2.FPKM-UQ.txt.gz,TCGA-E9-A54Y,TCGA-E9-A54Y-01,TCGA-E9-A54Y-01A,TCGA-E9-A54Y-01Z,TCGA-E9-A54Y-01Z-00-DX1,TCGA-E9-A54Y-01Z-00-DX1.5FD70369-6514-4E5E-8BEF-65DAC5671E1A.svs
Primary Tumor,16889e02-cb92-4bd2-b1b5-b88e2193d3ae,e4544c39-bf5a-4f95-8853-6a59eae4c262.FPKM-UQ.txt.gz,TCGA-E9-A5FK,TCGA-E9-A5FK-01,TCGA-E9-A5FK-01A,TCGA-E9-A5FK-01Z,TCGA-E9-A5FK-01Z-00-DX1,TCGA-E9-A5FK-01Z-00-DX1.3F002C99-B4CA-4068-A816-EAC370A2E8C4.svs
Primary Tumor,80306c22-7743-4098-bb0a-93c9be881ed1,46927791-e908-49eb-8ad8-21158fc1549a.FPKM-UQ.txt.gz,TCGA-E9-A5FL,TCGA-E9-A5FL-01,TCGA-E9-A5FL-01A,TCGA-E9-A5FL-01Z,TCGA-E9-A5FL-01Z-00-DX1,TCGA-E9-A5FL-01Z-00-DX1.FB810D6A-303E-45DF-BEF1-D9CE83B4417E.svs
Primary Tumor,428d8e83-d0b6-4cdc-9d45-b7a527766ce8,9bfd1930-f3c9-48f2-8b02-4d01b70b4ea0.FPKM-UQ.txt.gz,TCGA-E9-A5UO,TCGA-E9-A5UO-01,TCGA-E9-A5UO-01A,TCGA-E9-A5UO-01Z,TCGA-E9-A5UO-01Z-00-DX1,TCGA-E9-A5UO-01Z-00-DX1.96BFEB0C-86DB-4D3B-9364-C708937219B2.svs
Primary Tumor,9505ceb2-c3d2-4e19-b536-5e23b1e4c0c8,b73518ee-287c-4130-9da2-61772aa195fc.FPKM-UQ.txt.gz,TCGA-E9-A5UP,TCGA-E9-A5UP-01,TCGA-E9-A5UP-01A,TCGA-E9-A5UP-01Z,TCGA-E9-A5UP-01Z-00-DX1,TCGA-E9-A5UP-01Z-00-DX1.135466CC-601C-48B2-935D-42F8D7C4CDF7.svs
Primary Tumor,bb486584-d25f-4cbf-a5b8-cff93fb64e10,24ce4353-ea69-400d-a1e7-a3d785f463f2.FPKM-UQ.txt.gz,TCGA-E9-A6HE,TCGA-E9-A6HE-01,TCGA-E9-A6HE-01A,TCGA-E9-A6HE-01Z,TCGA-E9-A6HE-01Z-00-DX1,TCGA-E9-A6HE-01Z-00-DX1.97514DBA-9BC0-4554-9A43-99C48C6B953A.svs
Primary Tumor,816c8e3e-7e2b-4544-9e59-b1a3d70a7d4c,fd55692a-cd56-459b-8edb-ba83a735e665.FPKM-UQ.txt.gz,TCGA-EW-A1IW,TCGA-EW-A1IW-01,TCGA-EW-A1IW-01A,TCGA-EW-A1IW-01Z,TCGA-EW-A1IW-01Z-00-DX1,TCGA-EW-A1IW-01Z-00-DX1.0DE87057-951F-4887-A2D5-485736D66E4E.svs
Primary Tumor,a967aca1-ceef-4c98-9c41-31b8ac15a9cf,bd7bf37d-b076-4e82-bc73-83454dba8ff1.FPKM-UQ.txt.gz,TCGA-EW-A1IX,TCGA-EW-A1IX-01,TCGA-EW-A1IX-01A,TCGA-EW-A1IX-01Z,TCGA-EW-A1IX-01Z-00-DX1,TCGA-EW-A1IX-01Z-00-DX1.72AE0E0F-B213-454F-8275-76A7C43FAB86.svs
Primary Tumor,e2395142-3f5e-4a1a-9588-8f12c0d6fc0c,488f53a2-92f8-4164-adc8-28b738a312fb.FPKM-UQ.txt.gz,TCGA-EW-A1IY,TCGA-EW-A1IY-01,TCGA-EW-A1IY-01A,TCGA-EW-A1IY-01Z,TCGA-EW-A1IY-01Z-00-DX1,TCGA-EW-A1IY-01Z-00-DX1.3FD00274-C2CD-491A-915B-23FD535A4723.svs
Primary Tumor,bf4e76de-a86c-482e-9993-846393728d3c,86272569-4b9c-4d44-b8f1-daeb9348a6e0.FPKM-UQ.txt.gz,TCGA-EW-A1IZ,TCGA-EW-A1IZ-01,TCGA-EW-A1IZ-01A,TCGA-EW-A1IZ-01Z,TCGA-EW-A1IZ-01Z-00-DX1,TCGA-EW-A1IZ-01Z-00-DX1.81D5544E-0A7D-4A92-A3B0-4F22CFB8BBB2.svs
Primary Tumor,2353cd0c-87e1-48a9-b60e-1877edae974f,ab322811-e8fb-41c5-8437-d774fea552e1.FPKM-UQ.txt.gz,TCGA-EW-A1J1,TCGA-EW-A1J1-01,TCGA-EW-A1J1-01A,TCGA-EW-A1J1-01Z,TCGA-EW-A1J1-01Z-00-DX1,TCGA-EW-A1J1-01Z-00-DX1.FFC2D5DB-E6D0-4143-A1E7-0A2027846C8C.svs
Primary Tumor,5d047a11-8bf1-480c-a8ba-17451719a559,5d3c2256-e8ed-4145-8c2d-b221c75dc049.FPKM-UQ.txt.gz,TCGA-EW-A1J2,TCGA-EW-A1J2-01,TCGA-EW-A1J2-01A,TCGA-EW-A1J2-01Z,TCGA-EW-A1J2-01Z-00-DX1,TCGA-EW-A1J2-01Z-00-DX1.F1D8E593-2DF4-44C3-873D-FD3C910011E4.svs
Primary Tumor,76148b0c-76c1-4ae3-95a0-94e173b96c93,a8c7988b-3063-45b8-8ecd-5f8f91e9954d.FPKM-UQ.txt.gz,TCGA-EW-A1J3,TCGA-EW-A1J3-01,TCGA-EW-A1J3-01A,TCGA-EW-A1J3-01Z,TCGA-EW-A1J3-01Z-00-DX1,TCGA-EW-A1J3-01Z-00-DX1.F736F6F4-0859-439A-A417-98B520C8D65A.svs
Primary Tumor,3a7e1142-97bf-4dbe-aaa4-427e0feaf244,23393a6a-bfbc-4dec-9ab5-e78a487a095f.FPKM-UQ.txt.gz,TCGA-EW-A1J5,TCGA-EW-A1J5-01,TCGA-EW-A1J5-01A,TCGA-EW-A1J5-01Z,TCGA-EW-A1J5-01Z-00-DX1,TCGA-EW-A1J5-01Z-00-DX1.FFE303B1-7F36-4276-B931-C2A6B2CBD1F2.svs
Primary Tumor,aecff7bf-c414-4aa4-b335-b741f36e832a,21feac5d-641f-4802-a910-51b73431de3c.FPKM-UQ.txt.gz,TCGA-EW-A1J6,TCGA-EW-A1J6-01,TCGA-EW-A1J6-01A,TCGA-EW-A1J6-01Z,TCGA-EW-A1J6-01Z-00-DX1,TCGA-EW-A1J6-01Z-00-DX1.F668E978-13B6-4284-9522-37C65C57A21A.svs
Primary Tumor,b3b6f8e4-c5ae-4fb0-96da-29de11d67a36,0827bd64-de4e-45bc-9e75-a9bdce41f4a5.FPKM-UQ.txt.gz,TCGA-EW-A1OV,TCGA-EW-A1OV-01,TCGA-EW-A1OV-01A,TCGA-EW-A1OV-01Z,TCGA-EW-A1OV-01Z-00-DX1,TCGA-EW-A1OV-01Z-00-DX1.93698123-5B34-4163-848B-2D75A5F7B001.svs
Primary Tumor,f7640ef2-8680-4603-8f57-cbbd20ebcf39,15f8a6a7-ab64-4106-b52f-601e3c5d92c5.FPKM-UQ.txt.gz,TCGA-EW-A1OW,TCGA-EW-A1OW-01,TCGA-EW-A1OW-01A,TCGA-EW-A1OW-01Z,TCGA-EW-A1OW-01Z-00-DX1,TCGA-EW-A1OW-01Z-00-DX1.97888686-EBB6-4B13-AB5D-452F475E865B.svs
Primary Tumor,fe5be88a-4ddb-4bee-b087-5d40ec3300ba,16288ca5-3605-41ad-8842-38a8ac9a4922.FPKM-UQ.txt.gz,TCGA-EW-A1OX,TCGA-EW-A1OX-01,TCGA-EW-A1OX-01A,TCGA-EW-A1OX-01Z,TCGA-EW-A1OX-01Z-00-DX1,TCGA-EW-A1OX-01Z-00-DX1.9B19CBEE-E592-4A4D-839F-CECDCA20F4B1.svs
